YEAR,FIELD,PRODUCTION,delta_prod
2009,Helm,1958.668064905,-3156
2009,Hoogenweg,0.0,0
2009,Hoorn,1603.0414495950004,577
2009,Horizon,3101.6209962299995,-126
2009,Houwerzijl,1134.55897267,-36057
2009,J03-C Unit,166223.84056877,-16210
2009,K01-A Unit,630796.5503790852,-51442
2009,K02b-A,775810.69930826,-30787
2009,K04-A,135363.746422405,-42718
2009,K04-E,332053.93833345,-39310
2009,K04-N,284260.485746035,-39012
2009,K04a-B,30665.386374985,17235
2009,K05-C Unit,131595.881198945,-7081
2009,K05-F,153199.202766725,135046
2009,K05a-A,489312.0837450101,-63442
2009,K05a-B,120894.53333732,8269
2009,K05a-D,90511.30824213,-16615
2009,K05a-En,49762.10858754,-4772
2009,K05a-Es,40944.676459005,-8270
2009,K06-A,34326.87502476,7437
2009,K06-C,59422.35556108999,-2616
2009,K06-D,121313.019172735,-6414
2009,K06-DN,132468.751627225,-13908
2009,K06-G,243309.11479644003,65341
2009,K06-N,0.0,-6259
2009,K06-T,0.0,0
2009,K07-FA,42305.58326865,9648
2009,K07-FB,68373.23760187,-37354
2009,K07-FC,91693.442826385,-19871
2009,K07-FD,23030.147905945003,-5639
2009,K07-FE,137.416392645,-12550
2009,K08-FA,593125.288878975,160151
2009,K09ab-A,89522.15136865499,-6725
2009,K09ab-B,92418.75279938,22951
2009,K09c-A,26013.57622557501,-3641
2009,K12-B,121794.97713387,-12240
2009,K12-B9,411153.601236325,218223
2009,K12-C,0.0,-1
2009,K12-D,83384.77721388,-47522
2009,K12-G,385166.66794398986,-108494
2009,K12-K,87932.66874155501,-41229
2009,K14-FA,86641.86208857501,36404
2009,K14-FB,169741.58544573002,104380
2009,K15-FA,112967.565509435,-24973
2009,K15-FB,89350.35846090499,75108
2009,K15-FC,12095.42963819,8716
2009,K15-FE,213953.13217097003,-116237
2009,K15-FG,52282.11274767001,-85047
2009,K15-FJ,154390.1648797,-140105
2009,K15-FK,124675.85927618,-33440
2009,K15-FL,11782.353019405002,-3222
2009,K15-FM,193357.54558473,-7023
2009,K15-FN,891.2270041950001,891
2009,K15-FO,271221.128714995,-211591
2009,K15-FP,139077.61687650502,0
2009,K17-FA,179968.93467989503,-85177
2009,Kiel-Windeweer,38472.928330635,-7156
2009,Kollum,38696.60512283,-8477
2009,Kollum-Noord,256870.21168818005,-52142
2009,Kollumerland,23633.6616127,4320
2009,Kommerzijl,218752.76333967,-92408
2009,L01-A,105934.87655484,38155
2009,L02-FA,59546.06438822501,-160461
2009,L02-FB,510674.8287822951,-46425
2009,L04-A,107983.61009770002,-7290
2009,L04-B,48852.156842095,-3761
2009,L04-F,66654.535271675,17097
2009,L04-I,70833.03565312001,17797
2009,L05-B,155076.31113332,17986
2009,L05-C,286763.47096247005,-94684
2009,L05a-A,271947.1855678099,-41668
2009,L07-A,0.0,0
2009,L07-B,174.77409754,172
2009,L07-C,42129.263720635005,-442
2009,L07-G,7471.415444115,-9358
2009,L07-H,2039.72667859,-8733
2009,L07-H South-East,18734.57094797,-16228
2009,L07-N,7014.097132635,-11477
2009,L08-A,32179.634574115,1672
2009,L08-G,33077.76494207,-6829
2009,L08-H,17090.975401030002,10714
2009,L08-P,62210.74381111501,-4169
2009,L09-FA,102733.183156965,0
2009,L09-FB,125058.05392576498,0
2009,L09-FC,1864.004212465,-4069
2009,L09-FD,714752.0492669449,-199226
2009,L09-FE,28414.93937023,0
2009,L09-FF,32708.273578915003,-17943
2009,L09-FI,21107.582197085,-36363
2009,L09-FK,64154.10927903,0
2009,L09-FL,253847.23882486,0
2009,L10-CDA,246212.1216710452,-51741
2009,L10-G,11967.182566725,1478
2009,L10-M,360986.365202015,-61397
2009,L10-S2,0.0,-72
2009,L10-S4,0.0,-722
2009,L11b-A,9875.286121725,-8131
2009,L12b-C,33355.480810055,-1524
2009,L13-FB,0.0,0
2009,L13-FC,50318.20597487501,4812
2009,L13-FD,11255.119161385,-5489
2009,L13-FE,76361.50232074501,-33065
2009,L13-FF,723.514507665,-5295
2009,L13-FG,106613.128879515,-26513
2009,L13-FH,0.0,0
2009,L15b-A,120525.98612309004,-1857
2009,Lauwersoog,602592.7416969549,468780
2009,Leens,29760.195460935003,-101245
2009,Leeuwarden 101 Rotliegend,0.0,0
2009,Leeuwarden-Nijega,57694.62210357999,-10400
2009,Loon op Zand,5994.346669245,749
2009,Loon op Zand-Zuid,5656.235862595,-2245
2009,M07-A,61710.67506926,0
2009,Maasdijk,6100.272794225,861
2009,Markham,67951.21569137501,-29899
2009,Marum,0.0,-17422
2009,Metslawier,18477.828900015,-125378
2009,Middelburen,22490.8932915,-5311
2009,Middelie,26519.76558426,-6236
2009,Middenmeer,5621.170487995001,-638
2009,Moddergat,478447.52892882,165604
2009,Molenpolder,58285.375558495005,-11589
2009,Monster,60078.591809715,-38803
2009,Munnekezijl,54552.46177881499,-50265
2009,Nes,569967.495203115,92034
2009,Nijensleek,0.0,0
2009,Noorderdam,51021.863817495,-84287
2009,Noordwolde,7995.863271619999,-352
2009,Norg-Zuid,0.0,0
2009,Oldelamer,28737.411062005005,-9107
2009,Oldenzaal,0.98740044,-1422
2009,Oosterhesselen,86230.23531049005,-8113
2009,Oostrum,67869.64122425501,27009
2009,Opeinde,7801.785284494998,-78
2009,Opeinde-Zuid,3809.643022205,-2261
2009,Opende-Oost,140494.48903673002,-9853
2009,Oud-Beijerland Noord,0.0,0
2009,Oud-Beijerland Zuid,0.0,0
2009,Oude Pekela,13485.587130954998,-36564
2009,P06-Main,59604.46553754,-5621
2009,P09-A,60231.42684,0
2009,P09-B,29636.520391080005,0
2009,P11b-De Ruyter,89712.08142999998,-27049
2009,P12-SW,24634.059660415,-5934
2009,Pasop,25258.719138345,-46267
2009,Pernis,190021.641680895,-29153
2009,Pernis-West,168350.13779192002,-17052
2009,Q01-B,934568.74607495,-314111
2009,Q04-A,85808.51299585501,-18839
2009,Q04-B,130552.52068294004,-45767
2009,Q05-A,0.0,-1434
2009,Q16-FA,280337.0574821,-83361
2009,Reedijk,0.0,-128243
2009,Ried,3394.02233593,-2240
2009,Rossum-Weerselo,35559.43665584501,-18999
2009,Roswinkel,0.0,0
2009,Rotterdam,43878.75480002004,-11441
2009,Rustenburg,40740.4375306,0
2009,Saaksum,216958.20840131497,-15631
2009,Schoonebeek Gas,102842.453362495,-18072
2009,Schoonebeek Olie,0.0,0
2009,Sebaldeburen,95299.54843866,-60973
2009,Sleen,0.0,0
2009,Slootdorp,21195.29732442,16
2009,Spijkenisse-Oost,0.0,-81820
2009,Spijkenisse-West,109611.26693390502,29301
2009,Sprang,6609.938097835,-505
2009,Surhuisterveen,72295.46220779,50340
2009,Tietjerksteradeel,167402.94754697496,-47304
2009,Tubbergen,6251.429454745001,-42009
2009,Tubbergen-Mander,9196.769013385,-1581
2009,Ureterp,56798.43699888502,-5801
2009,Vierhuizen,325941.11521547,131438
2009,Vries,114945.06908166496,-81845
2009,Waalwijk-Noord,16801.632259915004,-4425
2009,Wanneperveen,30388.383629540003,-3373
2009,Warffum,527639.29561178,163815
2009,Warga-Wartena,9880.362372705,1433
2009,Westbeemster,90858.83522007002,22995
2009,Weststellingwerf,0.0,0
2009,Witterdiep,75931.21831596999,-79837
2009,Zevenhuizen,18633.734787865,-15471
2009,Zuidwal,75081.93578709001,-8465
2009,Zuidwending-Oost,88380.58037598,-2369
2010,'s-Gravenzande,203045.99887555,-55592
2010,A12-FA,1000553.271072845,-254113
2010,Ameland-Oost,423327.1831973752,77272
2010,Ameland-Westgat,177527.38349339998,-2508
2010,Andel-6 (Wijk & Aalburg),2005.6676929,0
2010,Anjum,281757.36761031003,-10146
2010,Annerveen,200927.97324091505,-51857
2010,Appelscha,1934.829095735,-3882
2010,Assen,35613.09490732,-30817
2010,Barendrecht,159.29427483,-5529
2010,Barendrecht-Ziedewij,67621.60749962501,-52570
2010,Bedum,414680.94794961496,-42528
2010,Bergen,12605.71945148,6882
2010,Berkel,5161.53663809,1174
2010,Blesdijke,17106.277998020003,10420
2010,Blija-Ferwerderadeel,58208.95224131999,1722
2010,Blija-Zuidoost,95552.07610119,-13931
2010,Blijham,34069.37554783501,-5097
2010,Boekel,0.0,0
2010,Boerakker,68730.846402465,26254
2010,Botlek,399225.79653672,-82171
2010,Bozum,1531.2713624849998,210
2010,Brakel,21869.834238465,0
2010,Coevorden,279815.13301127485,-54373
2010,Collendoorn,10144.68293002,-8353
2010,Collendoornerveen,3105.35750516,-1268
2010,D12-A,113222.654505585,-1987
2010,D15a-A,50448.66942275501,18563
2010,D15a-A104,8102.726161119999,-47507
2010,Dalen,78908.48276725497,-19533
2010,De Blesse,71444.06773908001,-10989
2010,De Wijk,168081.94253180997,-43812
2010,Den Velde,14528.43073861,-644
2010,E17a-A,856433.9263646299,821521
2010,E18-A,5997.1021072250005,0
2010,Eleveld,168380.20181450498,57405
2010,Emmen,70385.34660576,-10298
2010,Emmen-Nieuw Amsterdam,26296.577217710004,1381
2010,Engwierum,0.0,0
2010,Ezumazijl,10912.974359775002,-31077
2010,F02a-Hanze,30882.833894105,-3179
2010,F02a-Pliocene,49782.37877926501,36066
2010,F03-FB,417826.9302314251,86916
2010,F15a-A,59875.881453145,1065
2010,F15a-B,130530.13327681,-41586
2010,F16-E,475958.0139220199,-51289
2010,Faan,70221.388551715,-2243
2010,Feerwerd,8502.07900318,-9008
2010,Franeker,0.0,-2
2010,G14-A&B,409288.2952587501,29731
2010,G14-C,32290.854262565,-25821
2010,G16a-A,271429.12841537496,-14205
2010,G16a-B,407047.75496076,-12343
2010,G17a-S1,199205.100831725,-71981
2010,G17cd-A,124040.126355495,-42108
2010,Gaag,222128.68016945507,-8116
2010,Gasselternijveen,129257.265453405,55549
2010,Geesbrug,69962.64111034501,67994
2010,Geestvaartpolder,117950.097840835,49784
2010,Groet,32540.653914905,19051
2010,Groet-Oost,83416.786499725,-78141
2010,Grolloo,37605.526581715,32432
2010,Groningen,53652010.08095177,13912802
2010,Grootegast,98829.72443398,-10362
2010,Grouw-Rauwerd,5777.71037976,-2179
2010,Halfweg,9324.960174355005,-8784
2010,Hardenberg,157884.37354809503,8140
2010,Hardenberg-Oost,26319.24101157,9922
2010,Harkema,63975.9109274,0
2010,Harlingen Lower Cretaceous,0.0,0
2010,Harlingen Upper Cretaceous,0.0,0
2010,Haven,475.84261888000015,-471
2010,Hekelingen,82436.536273595,-12562
2010,Helder,2376.9756196850003,212
2010,Helm,1078.8499664350002,-879
2010,Hoorn,1238.391091375,-364
2010,Horizon,3577.7674306300014,476
2010,Houwerzijl,10.94157838,-1123
2010,J03-C Unit,143131.16574094503,-23092
2010,K01-A Unit,544691.520820115,-86105
2010,K02b-A,670579.31180964,-105231
2010,K04-A,344512.911724025,209149
2010,K04-E,280205.987458095,-51847
2010,K04-N,270040.74106998,-14219
2010,K04a-B,27342.317621955,-3323
2010,K05-C North,0.0,0
2010,K05-C Unit,122036.95142674,-9558
2010,K05-F,269864.62512056006,116665
2010,K05-U,0.0,0
2010,K05a-A,460961.6260541551,-28350
2010,K05a-B,81346.093846225,-39548
2010,K05a-D,78383.31021314499,-12127
2010,K05a-En,38340.86879636,-11421
2010,K05a-Es,10406.406286605,-30538
2010,K06-A,27574.639442575004,-6752
2010,K06-C,56284.127959445,-3138
2010,K06-D,117197.25036668,-4115
2010,K06-DN,106674.229556315,-25794
2010,K06-G,210546.83062444,-32762
2010,K06-N,0.0,0
2010,K06-T,0.0,0
2010,K07-FA,18269.39140991,-24036
2010,K07-FB,28869.000104190003,-39504
2010,K07-FC,121543.19424132998,29849
2010,K07-FD,10133.835239075,-12896
2010,K07-FE,14.770919830000002,-122
2010,K08-FA,813538.3713330802,220413
2010,K09ab-A,73066.64937922,-16455
2010,K09ab-B,70229.741368685,-22189
2010,K09ab-C,108004.37926422,0
2010,K09ab-D,0.0,0
2010,K09c-A,23371.939311030004,-2641
2010,K12-B,78373.15243660999,-43421
2010,K12-B9,279690.94419781497,-131462
2010,K12-D,72206.83563389498,-11177
2010,K12-G,296031.1081106399,-89135
2010,K12-K,43303.61619693499,-44629
2010,K14-FA,22505.061854865005,-64136
2010,K14-FB,171972.166291205,2230
2010,K15-FA,84963.542959495,-28004
2010,K15-FB,169242.58533277,79892
2010,K15-FC,15329.98680306,3234
2010,K15-FE,93225.244811115,-120727
2010,K15-FG,70971.32868013,18689
2010,K15-FJ,117153.835339855,-37236
2010,K15-FK,195331.15863043995,70655
2010,K15-FL,12965.73873285,1183
2010,K15-FM,65026.039778045,-128331
2010,K15-FN,0.0,-891
2010,K15-FO,118811.43910308002,-152409
2010,K15-FP,401330.935329715,262253
2010,K17-FA,150612.75267549002,-29356
2010,Kiel-Windeweer,30488.20179667,-7984
2010,Kollum,39238.20059366,541
2010,Kollum-Noord,213158.63981736,-43711
2010,Kollumerland,10578.479801745,-13055
2010,Kommerzijl,234200.34573744,15447
2010,L01-A,83867.59071108,-22067
2010,L02-FA,3.697477075,-59542
2010,L02-FB,586398.7415319551,75723
2010,L04-A,80675.67110068,-27307
2010,L04-B,38418.28056889,-10433
2010,L04-F,43391.00746536499,-23263
2010,L04-I,56138.316553230005,-14694
2010,L05-B,106895.00744209,-48181
2010,L05-C,128722.900369985,-158040
2010,L05a-A,253614.89590594,-18332
2010,L07-A,0.0,0
2010,L07-B,3.503372715,-171
2010,L07-C,34043.570217105,-8085
2010,L07-G,2018.2844763,-5453
2010,L07-H,0.0,-2039
2010,L07-H South-East,23094.411217915,4359
2010,L07-N,6437.788628815,-576
2010,L08-A,31843.8329764,-335
2010,L08-G,28864.909143820005,-4212
2010,L08-H,18142.344831715,1051
2010,L08-P,53603.937066395,-8606
2010,L09-FA,133511.94757649,30778
2010,L09-FB,77939.456836725,-47118
2010,L09-FC,984.249408895,-879
2010,L09-FD,484829.38385450497,-229922
2010,L09-FE,0.0,-28414
2010,L09-FF,17951.479060765,-14756
2010,L09-FI,41917.94420275,20810
2010,L09-FK,380827.08204204496,316672
2010,L09-FL,172110.746255095,-81736
2010,L10-CDA,224507.3900694001,-21704
2010,L10-G,13679.803311945005,1712
2010,L10-M,306083.2739402451,-54903
2010,L10-S2,0.0,0
2010,L10-S4,0.0,0
2010,L12b-C,31207.307814550004,-2148
2010,L13-FB,0.0,0
2010,L13-FC,51944.804731335,1626
2010,L13-FD,16163.150230740004,4908
2010,L13-FE,8148.62551277,-68212
2010,L13-FF,59450.7053468,58727
2010,L13-FG,94915.073062845,-11698
2010,L13-FH,0.0,0
2010,L15b-A,119495.67807038,-1030
2010,Lauwersoog,505574.076346505,-97018
2010,Leens,71548.42415054,41788
2010,Leeuwarden 101 Rotliegend,239.58702022500003,239
2010,Leeuwarden-Nijega,56722.82596626,-971
2010,Loon op Zand,3845.9057253300007,-2148
2010,Loon op Zand-Zuid,3547.03353702,-2109
2010,M07-A,161565.0215641,99854
2010,Maasdijk,6070.407095660001,-29
2010,Markham,62147.39827519502,-5803
2010,Metslawier,21.348314855,-18456
2010,Middelburen,58735.10375655001,36244
2010,Middelie,19829.930334155,-6689
2010,Middenmeer,72968.572876755,67347
2010,Moddergat,505182.12056842505,26734
2010,Molenpolder,51769.44304614,-6515
2010,Monster,50435.773086880006,-9642
2010,Munnekezijl,62456.86602976499,7904
2010,Nes,809429.7232032749,239462
2010,Nijensleek,0.0,0
2010,Noorderdam,17682.344926305,-33339
2010,Noordwolde,8254.287909,258
2010,Oldelamer,21887.02407839,-6850
2010,Oosterhesselen,75562.26390454997,-10667
2010,Oostrum,54006.218352495,-13863
2010,Opeinde,7300.666902215001,-501
2010,Opeinde-Zuid,1156.37250504,-2653
2010,Opende-Oost,115637.606010355,-24856
2010,Oud-Beijerland Noord,12042.9307383,12042
2010,Oud-Beijerland Zuid,27223.970927765,27223
2010,Oude Pekela,127.68269194,-13357
2010,P06-Main,55765.76488166002,-3838
2010,P09-A,128175.33091551,67943
2010,P09-B,28679.046834715005,-957
2010,P11b-De Ruyter,64870.25626033501,-24841
2010,P12-SW,14101.746103815,-10532
2010,P15 Rijn,1295.2678885150003,0
2010,Pasop,16248.939083284997,-9009
2010,Pernis,154864.90194765996,-35156
2010,Pernis-West,165848.25812640504,-2501
2010,Q01-B,679263.8552407102,-255304
2010,Q04-A,75593.005182565,-10215
2010,Q04-B,104085.816268265,-26466
2010,Q16-FA,243170.06856012,-37166
2010,Reedijk,29863.264876095,29863
2010,Ried,3346.0448017300005,-47
2010,Rotterdam,34795.52945283001,-9083
2010,Rustenburg,132515.68479557498,91775
2010,Saaksum,142861.18239991,-74097
2010,Schermer,0.0,0
2010,Schoonebeek Gas,83046.78666754001,-19795
2010,Sebaldeburen,78689.66913321,-16609
2010,Slootdorp,19797.044413945,-1398
2010,Spijkenisse-Oost,2.07185306,2
2010,Spijkenisse-West,76922.750858025,-32688
2010,Sprang,4931.861599205,-1678
2010,Starnmeer,0.0,0
2010,Surhuisterveen,40670.24243158499,-31625
2010,Tietjerksteradeel,133926.09243668005,-33476
2010,Ureterp,54621.463768965,-2176
2010,Vierhuizen,308164.72461691505,-17776
2010,Vries,62721.29418840999,-52223
2010,Waalwijk-Noord,15940.766764335,-860
2010,Wanneperveen,27344.37154146,-3044
2010,Warffum,405216.708402725,-122422
2010,Warga-Wartena,9977.691995350002,97
2010,Westbeemster,125718.869560405,34860
2010,Weststellingwerf,0.0,0
2010,Witterdiep,51812.07216129001,-24119
2010,Zevenhuizen,9786.754490180005,-8846
2010,Zuid-Schermer,20611.15502181,20611
2010,Zuidwal,46234.33463367502,-28847
2010,Zuidwending-Oost,73867.83622342,-14512
2011,'s-Gravenzande,118279.908576265,-84766
2011,A12-FA,872840.1026384949,-127713
2011,Ameland-Oost,351109.27095597994,-72217
2011,Ameland-Westgat,205993.25415983,28465
2011,Andel-6 (Wijk & Aalburg),17500.967060865,15495
2011,Anjum,256133.72383584507,-25623
2011,Annerveen,182617.89059471,-18310
2011,Appelscha,13434.014446435,11499
2011,Assen,7460.832536835,-28152
2011,B13-FA,13726.998099215,0
2011,Barendrecht,0.0,-159
2011,Barendrecht-Ziedewij,50750.95215126001,-16870
2011,Bedum,314191.561613245,-100489
2011,Bergen,27777.13776123,15171
2011,Berkel,4798.288261904999,-363
2011,Blesdijke,6745.970442,-10360
2011,Blija-Ferwerderadeel,50299.505496669975,-7909
2011,Blija-Zuidoost,87941.44035978,-7610
2011,Blijham,30997.706753200007,-3071
2011,Boekel,0.0,0
2011,Boerakker,39815.423708785,-28915
2011,Botlek,333452.41594082,-65773
2011,Bozum,192.3953977,-1338
2011,Brakel,65228.1161307,43358
2011,Coevorden,348732.3079952749,68917
2011,Collendoorn,8408.079747189999,-1736
2011,Collendoornerveen,9480.943071000002,6375
2011,D12-A,113757.77483430096,535
2011,D15a-A,12660.356664075,-37788
2011,D15a-A104,15.06840586,-8087
2011,Dalen,77525.89006995498,-1382
2011,De Blesse,52115.4171892,-19328
2011,De Wijk,148189.06014503,-19892
2011,Den Velde,14439.113195390002,-89
2011,E17a-A,899899.87393668,43465
2011,E18-A,51866.93618061,45869
2011,Eleveld,182018.02056436497,13637
2011,Emmen,70942.34172576001,556
2011,Emmen-Nieuw Amsterdam,24484.104548079995,-1812
2011,Engwierum,0.0,0
2011,Ezumazijl,46384.55769442,35471
2011,F02a-Hanze,26087.221951554995,-4795
2011,F02a-Pliocene,62514.391599630006,12732
2011,F03-FA,410339.31656748505,0
2011,F03-FB,457335.2850623499,39508
2011,F15a-A,59894.537624920005,18
2011,F15a-B,131067.174679585,537
2011,F16-E,377256.52706526994,-98701
2011,Faan,48354.74015655,-21866
2011,Feerwerd,8410.420603575001,-91
2011,Franeker,0.0,0
2011,G14-A&B,428557.9201496351,19269
2011,G14-C,20864.03713578,-11426
2011,G16a-A,180505.81468067504,-90923
2011,G16a-B,280592.45451343,-126455
2011,G16a-C,56840.035462080006,0
2011,G17a-S1,148896.200262065,-50308
2011,G17cd-A,103335.155632905,-20704
2011,Gaag,112112.061091885,-110016
2011,Gasselternijveen,45358.28785633,-83898
2011,Geesbrug,47630.585315480006,-22332
2011,Geestvaartpolder,23830.748217404995,-94119
2011,Groet,38243.902064475,5703
2011,Groet-Oost,60733.60541185501,-22683
2011,Grolloo,40807.84870893,3202
2011,Groningen,49348579.76606258,-4303430
2011,Grootegast,85795.83397246999,-13033
2011,Grouw-Rauwerd,2898.1046846,-2879
2011,Halfweg,13485.234789345,4160
2011,Hardenberg,117560.895390905,-40323
2011,Hardenberg-Oost,19407.826140290003,-6911
2011,Harkema,108950.26457931,44974
2011,Harlingen Lower Cretaceous,0.0,0
2011,Harlingen Upper Cretaceous,0.0,0
2011,Haven,261.408991915,-214
2011,Hekelingen,61087.40174963999,-21349
2011,Helder,2584.000578605001,207
2011,Helm,596.6493748500003,-482
2011,Hoorn,827.963751645,-410
2011,Horizon,3123.2383144099995,-454
2011,Houwerzijl,0.0,-10
2011,J03-C Unit,136129.188526745,-7001
2011,K01-A Unit,475157.62986813503,-69533
2011,K02b-A,835766.4188384349,165187
2011,K04-A,369009.550772135,24496
2011,K04-E,230949.733821185,-49256
2011,K04-N,242195.78915289,-27844
2011,K04a-B,23019.733785065,-4322
2011,K05-C North,26458.851627415,26458
2011,K05-C Unit,103637.006901175,-18399
2011,K05-F,201678.34166482004,-68186
2011,K05-U,164470.146708025,164470
2011,K05a-A,435552.9644624551,-25408
2011,K05a-B,0.0,-81346
2011,K05a-D,67831.42059889,-10551
2011,K05a-En,30718.505564895,-7622
2011,K05a-Es,1.38404848,-10405
2011,K06-A,22855.29679961,-4719
2011,K06-C,47869.235571185,-8414
2011,K06-D,99664.62952632502,-17532
2011,K06-DN,83825.15886503497,-22849
2011,K06-G,232586.604285,22039
2011,K06-N,0.0,0
2011,K06-T,0.0,0
2011,K07-FA,3955.80255037,-14313
2011,K07-FB,36475.077557885,7606
2011,K07-FC,95549.28796084502,-25993
2011,K07-FD,6369.932276354999,-3763
2011,K07-FE,0.0,-14
2011,K08-FA,718165.2372985953,-95373
2011,K09ab-A,67219.541416185,-5847
2011,K09ab-B,64927.787104775,-5301
2011,K09ab-C,41321.55011732999,-66682
2011,K09ab-D,97989.034187775,97989
2011,K09c-A,20165.678131205004,-3206
2011,K12-B,73377.02225086,-4996
2011,K12-B9,196302.80180508504,-83388
2011,K12-D,61722.153599375,-10484
2011,K12-G,293705.0817207101,-2326
2011,K12-K,0.0,-43303
2011,K14-FA,0.0,-22505
2011,K14-FB,134638.40902162003,-37333
2011,K15-FA,62575.629415380005,-22387
2011,K15-FB,140974.80660504004,-28267
2011,K15-FC,70831.20537559499,55501
2011,K15-FE,50009.01460803501,-43216
2011,K15-FG,143330.03093234,72358
2011,K15-FJ,2961.55993168,-114192
2011,K15-FK,311030.45817982504,115699
2011,K15-FL,10772.809913555002,-2192
2011,K15-FM,61823.87377825,-3202
2011,K15-FN,0.0,0
2011,K15-FO,58888.46518942001,-59922
2011,K15-FP,291921.6920027151,-109409
2011,K17-FA,146266.53241310996,-4346
2011,Kiel-Windeweer,14947.114898044998,-15541
2011,Kollum,33832.5165378,-5405
2011,Kollum-Noord,185445.45733292,-27713
2011,Kollumerland,11186.3819549,607
2011,Kommerzijl,170559.35766356,-63640
2011,L01-A,66238.17825473,-17629
2011,L02-FA,64986.47097130999,64982
2011,L02-FB,525223.1552178051,-61175
2011,L04-A,72586.856103665,-8088
2011,L04-B,32125.191465879994,-6293
2011,L04-F,44194.3558304,803
2011,L04-I,50087.449648115,-6050
2011,L05-B,115494.94879999002,8599
2011,L05-C,228829.567764015,100106
2011,L05a-A,207212.33292229995,-46402
2011,L07-A,0.0,0
2011,L07-B,0.0,-3
2011,L07-C,24622.683457055,-9420
2011,L07-G,15071.656053115,13053
2011,L07-H,15906.690900005002,15906
2011,L07-H South-East,15982.412698705,-7111
2011,L07-N,5895.84820078,-541
2011,L08-A,27812.112244353608,-4031
2011,L08-G,23150.3587193332,-5714
2011,L08-H,16034.789977444649,-2107
2011,L08-P,43418.53758212,-10185
2011,L09-FA,47607.48478681,-85904
2011,L09-FB,14322.25815101,-63617
2011,L09-FC,0.12447997,-984
2011,L09-FD,348966.9685624501,-135862
2011,L09-FE,5367.073111945,5367
2011,L09-FF,5365.333557110001,-12586
2011,L09-FI,6120.45437309,-35797
2011,L09-FK,226088.59266866496,-154738
2011,L09-FL,17817.18943618,-154293
2011,L10-CDA,167076.88386962493,-57430
2011,L10-G,10588.80636468,-3090
2011,L10-M,221203.41527787,-84879
2011,L10-S2,0.0,0
2011,L10-S4,0.0,0
2011,L12b-C,18181.226888785,-13026
2011,L13-FB,0.0,0
2011,L13-FC,92651.68436087,40706
2011,L13-FD,0.0,-16163
2011,L13-FE,21155.42575708,13006
2011,L13-FF,78205.53910209,18754
2011,L13-FG,76900.65882809501,-18014
2011,L13-FH,0.0,0
2011,L15b-A,59122.58458519999,-60373
2011,Lauwersoog,526683.1480835702,21109
2011,Leens,47358.49214444501,-24189
2011,Leeuwarden 101 Rotliegend,0.0,-239
2011,Leeuwarden-Nijega,39642.41237421,-17080
2011,Loon op Zand,5893.600176915,2047
2011,Loon op Zand-Zuid,2925.7993680950003,-621
2011,M07-A,166242.99571534002,4677
2011,Maasdijk,4018.303099375,-2052
2011,Markham,54659.73503024999,-7487
2011,Metslawier,97.85602523,76
2011,Middelburen,19599.38182565,-39135
2011,Middelie,12156.1864127,-7673
2011,Middenmeer,161912.77851351,88944
2011,Moddergat,548329.1230295451,43147
2011,Molenpolder,42820.96410173,-8948
2011,Monster,25403.286799775,-25032
2011,Munnekezijl,65168.97759580002,2712
2011,N07-FA,133586.34545686503,0
2011,Nes,1043273.32095076,233843
2011,Nijensleek,0.0,0
2011,Noorderdam,2850.6714865400004,-14831
2011,Noordwolde,5895.4768707,-2358
2011,Oldelamer,11037.5123501,-10849
2011,Oosterhesselen,66672.08800236,-8890
2011,Oostrum,1379.51445533,-52626
2011,Opeinde,5229.930997199997,-2070
2011,Opeinde-Zuid,897.36344475,-259
2011,Opende-Oost,99041.6863951,-16595
2011,Oud-Beijerland Noord,12828.22212328,785
2011,Oud-Beijerland Zuid,43651.808826240005,16427
2011,Oude Pekela,12506.353842885,12378
2011,Oudeland,68228.79231058,0
2011,P06-Main,53902.51915308001,-1863
2011,P09-A,64981.756556174994,-63193
2011,P09-B,3679.93172872,-24999
2011,P11b-De Ruyter,41431.58724606499,-23438
2011,P12-SW,27793.453076620004,13691
2011,P15 Rijn,4821.01218592,3525
2011,Pasop,7245.62882192,-9003
2011,Pernis,96589.73691145,-58275
2011,Pernis-West,176870.75692622497,11022
2011,Q01-B,496333.1791837553,-182930
2011,Q04-A,60956.276870055015,-14636
2011,Q04-B,93705.73433057002,-10380
2011,Q16-FA,218427.07626697503,-24742
2011,Reedijk,74253.9266741,44390
2011,Ried,3465.61730715,119
2011,Rossum-Weerselo,0.0,-35559
2011,Rotterdam,16271.558570715,-18523
2011,Rustenburg,130666.67092526004,-1849
2011,Saaksum,113778.356299795,-29082
2011,Schermer,0.0,0
2011,Schoonebeek Gas,92873.601554845,9826
2011,Schoonebeek Olie,1861.0251325050008,1861
2011,Sebaldeburen,67112.115202075,-11577
2011,Slootdorp,30219.258601825,10422
2011,Spijkenisse-Oost,0.0,-2
2011,Spijkenisse-West,55643.84308053501,-21278
2011,Sprang,2834.4606077350004,-2097
2011,Starnmeer,0.0,0
2011,Surhuisterveen,16797.720635094996,-23872
2011,Tietjerksteradeel,114921.65207849495,-19004
2011,Tubbergen,0.0,-6251
2011,Tubbergen-Mander,0.0,-9196
2011,Ureterp,51183.22678064,-3438
2011,Vierhuizen,199337.62241877,-108827
2011,Vinkega,68276.36686725,0
2011,Vries,79810.91507858003,17089
2011,Waalwijk-Noord,15217.528644400005,-723
